"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","rel.int.vien","rel.share.vien","rel.surp.vien","rel.mem.vien","rel.eng.vien","irr.int.vien","irr.share.vien","irr.surp.vien","irr.mem.vien","irr.eng.vien","rel.int.bike","rel.share.bike","rel.surp.bike","rel.mem.bike","rel.eng.bike","irr.int.bike","irr.share.bike","irr.surp.bike","irr.mem.bike","irr.eng.bike","irr.int.food","irr.share.food","irr.surp.food","irr.mem.food","irr.eng.food","rel.int.food","rel.share.food","rel.surp.food","rel.mem.food","rel.eng.food","rel.int.film","rel.share.film","rel.surp.film","rel.mem.film","rel.eng.film","irr.int.film","irr.share.film","irr.surp.film","irr.mem.film","irr.eng.film","FL_524_DO","viennarelevant_DO","viennairrelevant_DO","bikerelevant_DO","bikeirrelevant_DO","merrickrelevant_DO","merrickirrelevant_DO","blockbusterrelevant_DO","blockbusterirrelevant_DO"
"10/3/2024 15:05","10/3/2024 15:07","0","100","97","1","10/3/2024 15:07","","","","","anonymous","EN","1",84,"7","1","","","","","","","","","","","","","","","","","","","","","3","1","6","5","3","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.eng.food|irr.int.food|irr.surp.food|irr.mem.food","","",""
"10/3/2024 15:03","10/3/2024 15:07","0","100","218","1","10/3/2024 15:07","","","","","anonymous","EN","1",85,"7","1","7","7","7","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.mem.vien|rel.surp.vien|rel.eng.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:06","10/3/2024 15:07","0","100","41","1","10/3/2024 15:07","","","","","anonymous","EN","1",86,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:03","10/3/2024 15:07","0","100","228","1","10/3/2024 15:07","","","","","anonymous","EN","1",87,"7","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.int.food|irr.mem.food|irr.eng.food|irr.surp.food","","",""
"10/3/2024 15:05","10/3/2024 15:07","0","100","153","1","10/3/2024 15:07","","","","","anonymous","EN","1",88,"7","1","","","","","","","","","","","6","5","6","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.surp.bike|rel.share.bike|rel.eng.bike|rel.mem.bike","","","","",""
"10/3/2024 15:06","10/3/2024 15:07","0","100","58","1","10/3/2024 15:07","","","","","anonymous","EN","1",89,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.surp.food|rel.share.food|rel.mem.food|rel.int.food|rel.eng.food","",""
"10/3/2024 15:02","10/3/2024 15:07","0","100","301","1","10/3/2024 15:07","","","","","anonymous","EN","1",90,"7","1","","","","","","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.share.bike|rel.surp.bike|rel.int.bike|rel.mem.bike|rel.eng.bike","","","","",""
"10/3/2024 15:05","10/3/2024 15:07","0","100","166","1","10/3/2024 15:07","","","","","anonymous","EN","1",91,"7","1","6","3","2","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.mem.vien|rel.eng.vien|rel.share.vien|rel.surp.vien","","","","","","",""
"10/3/2024 15:05","10/3/2024 15:07","0","100","153","1","10/3/2024 15:07","","","","","anonymous","EN","1",92,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","2","5","4","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.eng.film|irr.int.film|irr.share.film|irr.surp.film"
"10/3/2024 15:06","10/3/2024 15:07","0","100","94","1","10/3/2024 15:07","","","","","anonymous","EN","1",93,"7","1","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.mem.food|irr.surp.food|irr.eng.food|irr.int.food|irr.share.food","","",""
"10/3/2024 15:04","10/3/2024 15:07","0","100","230","1","10/3/2024 15:07","","","","","anonymous","EN","1",94,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","7","5","4","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.share.food|rel.mem.food|rel.surp.food|rel.int.food|rel.eng.food","",""
"10/3/2024 15:07","10/3/2024 15:07","0","100","36","1","10/3/2024 15:07","","","","","anonymous","EN","1",95,"7","1","","","","","","","","","","","4","3","6","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.int.bike|rel.surp.bike|rel.share.bike|rel.eng.bike","","","","",""
"10/3/2024 15:04","10/3/2024 15:07","0","100","211","1","10/3/2024 15:07","","","","","anonymous","EN","1",96,"7","1","","","","","","","","","","","","","","","","7","5","7","6","4","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.mem.bike|irr.share.bike|irr.eng.bike|irr.int.bike","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","79","1","10/3/2024 15:08","","","","","anonymous","EN","1",97,"7","1","","","","","","","","","","","","","","","","5","5","6","5","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.share.bike|irr.mem.bike|irr.int.bike|irr.surp.bike|irr.eng.bike","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","88","1","10/3/2024 15:08","","","","","anonymous","EN","1",98,"7","1","3","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.surp.vien|rel.int.vien|rel.eng.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:05","10/3/2024 15:08","0","100","166","1","10/3/2024 15:08","","","","","anonymous","EN","1",99,"7","1","6","7","7","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.mem.vien|rel.surp.vien|rel.int.vien|rel.share.vien|rel.eng.vien","","","","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","52","1","10/3/2024 15:08","","","","","anonymous","EN","1",100,"7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:04","10/3/2024 15:08","0","100","198","1","10/3/2024 15:08","","","","","anonymous","EN","1",101,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","4","4","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.mem.film|rel.int.film|rel.eng.film|rel.surp.film",""
"10/3/2024 15:05","10/3/2024 15:08","0","100","129","1","10/3/2024 15:08","","","","","anonymous","EN","1",102,"7","1","","","","","","","","","","","","","","","","4","3","5","3","3","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.share.bike|irr.mem.bike|irr.surp.bike|irr.eng.bike|irr.int.bike","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","56","1","10/3/2024 15:08","","","","","anonymous","EN","1",103,"4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:05","10/3/2024 15:08","0","100","159","1","10/3/2024 15:08","","","","","anonymous","EN","1",104,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","6","5","4","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.int.food|rel.mem.food|rel.share.food|rel.surp.food","",""
"10/3/2024 15:03","10/3/2024 15:08","0","100","262","1","10/3/2024 15:08","","","","","anonymous","EN","1",105,"7","1","","","","","","","","","","","","","","","","","","","","","4","2","5","3","3","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.surp.food|irr.share.food|irr.mem.food|irr.eng.food","","",""
"10/3/2024 15:04","10/3/2024 15:08","0","100","237","1","10/3/2024 15:08","","","","","anonymous","EN","1",106,"7","1","","","","","","","","","","","7","7","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.int.bike|rel.surp.bike|rel.share.bike|rel.mem.bike","","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","94","1","10/3/2024 15:08","","","","","anonymous","EN","1",107,"7","1","","","","","","5","3","2","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.int.vien|irr.share.vien|irr.mem.vien|irr.eng.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","137","1","10/3/2024 15:08","","","","","anonymous","EN","1",108,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:03","10/3/2024 15:08","0","100","278","1","10/3/2024 15:08","","","","","anonymous","EN","1",109,"7","1","","","","","","4","6","5","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.int.vien|irr.eng.vien|irr.share.vien|irr.mem.vien","","","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","137","1","10/3/2024 15:08","","","","","anonymous","EN","1",110,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","1","4","6","blockbusterirrelevant","","","","","","","","Q844|irr.eng.film|irr.int.film|irr.share.film|irr.surp.film|irr.mem.film"
"10/3/2024 15:07","10/3/2024 15:08","0","100","45","1","10/3/2024 15:08","","","","","anonymous","EN","1",111,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","67","1","10/3/2024 15:08","","","","","anonymous","EN","1",112,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","119","1","10/3/2024 15:08","","","","","anonymous","EN","1",113,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","2","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.share.food|rel.int.food|rel.eng.food|rel.mem.food|rel.surp.food","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","106","1","10/3/2024 15:08","","","","","anonymous","EN","1",114,"7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","70","1","10/3/2024 15:08","","","","","anonymous","EN","1",115,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","4","5","blockbusterirrelevant","","","","","","","","Q844|irr.int.film|irr.eng.film|irr.mem.film|irr.share.film|irr.surp.film"
"10/3/2024 15:05","10/3/2024 15:08","0","100","200","1","10/3/2024 15:08","","","","","anonymous","EN","1",116,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","3","6","6","","","","","","blockbusterrelevant","","","","","","","Q838|rel.eng.film|rel.mem.film|rel.share.film|rel.surp.film|rel.int.film",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","54","1","10/3/2024 15:08","","","","","anonymous","EN","1",117,"6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:06","10/3/2024 15:08","0","100","123","1","10/3/2024 15:08","","","","","anonymous","EN","1",118,"7","1","","","","","","","","","","","5","4","2","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.share.bike|rel.int.bike|rel.surp.bike|rel.mem.bike","","","","",""
"10/3/2024 15:05","10/3/2024 15:08","0","100","173","1","10/3/2024 15:08","","","","","anonymous","EN","1",119,"7","1","","","","","","5","4","6","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.eng.vien|irr.surp.vien|irr.mem.vien|irr.int.vien|irr.share.vien","","","","","",""
"10/3/2024 15:04","10/3/2024 15:08","0","100","238","1","10/3/2024 15:08","","","","","anonymous","EN","1",120,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","4","3","4","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.eng.film|rel.int.film|rel.surp.film|rel.mem.film|rel.share.film",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","104","1","10/3/2024 15:08","","","","","anonymous","EN","1",121,"7","1","5","5","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.surp.vien|rel.mem.vien|rel.int.vien|rel.eng.vien","","","","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","89","1","10/3/2024 15:08","","","","","anonymous","EN","1",122,"7","1","","","","","","","","","","","","","","","","","","","","","2","4","6","5","3","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.eng.food|irr.share.food|irr.surp.food|irr.mem.food","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","69","1","10/3/2024 15:08","","","","","anonymous","EN","1",123,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","104","1","10/3/2024 15:08","","","","","anonymous","EN","1",124,"7","1","","","","","","","","","","","","","","","","","","","","","6","4","6","6","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.share.food|irr.surp.food|irr.mem.food|irr.eng.food","","",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","75","1","10/3/2024 15:08","","","","","anonymous","EN","1",125,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","3","3","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.surp.film|rel.int.film|rel.mem.film|rel.share.film|rel.eng.film",""
"10/3/2024 15:07","10/3/2024 15:08","0","100","71","1","10/3/2024 15:08","","","","","anonymous","EN","1",126,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","1","1","blockbusterirrelevant","","","","","","","","Q844|irr.int.film|irr.eng.film|irr.surp.film|irr.share.film|irr.mem.film"
"10/3/2024 15:07","10/3/2024 15:08","0","100","107","1","10/3/2024 15:08","","","","","anonymous","EN","1",127,"7","1","","","","","","","","","","","","","","","","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.mem.food|irr.eng.food|irr.surp.food|irr.share.food","","",""
"10/3/2024 15:06","10/3/2024 15:09","0","100","180","1","10/3/2024 15:09","","","","","anonymous","EN","1",128,"7","1","","","","","","","","","","","","","","","","","","","","","4","2","5","3","3","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.surp.food|irr.share.food|irr.mem.food|irr.eng.food","","",""
